ChEMBL ID;Name;Synonyms;Type;Molecular Weight;Targets;Bioactivities;AlogP;Polar Surface Area;HBA;HBD;#RO5 Violations;#Rotatable Bonds;CX Acidic pKa;CX Basic pKa;CX LogP;Aromatic Rings;Heavy Atoms;HBA (Lipinski);HBD (Lipinski);#RO5 Violations (Lipinski);Molecular Weight (Monoisotopic);Molecular Formula;Smiles;Inchi Key
CHEMBL25;ASPIRIN;8-HOUR BAYER|ACETYL SALICYLATE|ACETYLSALIC ACID|ACETYLSALICYLIC ACID|ACETYLSALICYLIC ACID (WHO-IP)|ACETYLSALICYLICUM ACIDUM|ACIDUM ACETYLSALICYLICUM|ACIDUM ACETYLSALICYLICUM (WHO-IP)|ALKA RAPID|ANADIN ALL NIGHT|ANGETTES 75|ASPIRIN|ASPRO CLR|Acetosalic Acid|Acetylsalicylic Acid|Aspirin|BAY1019036|BAYER EXTRA STRENGTH ASPIRIN FOR MIGRAINE PAIN|BENZOIC ACID, 2-(ACETYLOXY)-|DANAMEP|DISPRIN CV|DISPRIN DIRECT|DURLAZA|ENPRIN|Ecotrin|Equi-Prin|GENCARDIA|LEVIUS|MAX STRGH ASPRO CLR|MEASURIN|MICROPIRIN EC|NSC-27223|NSC-406186|NU-SEALS 300|NU-SEALS 600|NU-SEALS 75|NU-SEALS CARDIO 75|PAYNOCIL|PLATET|PLATET 300|POSTMI 300|POSTMI 75|Salicylic Acid Acetate|VAZALORE;Small molecule;180.16;307;3856;1.31;63.60;3;1;0;2;3.41;;1.24;1;13;4;1;0;1.800.423;C9H8O4;CC(=O)Oc1ccccc1C(=O)O;BSYNRYMUTXBXSQ-UHFFFAOYSA-N
CHEMBL196;ASCORBIC ACID;3-KETO-L-GULOFURANOLACTONE|ACIDUM ASCORBICUM|ASCOLTIN|ASCOR|ASCORBATE|ASCORBIC ACID|ASCORBIC ACID (VIT C)|ASCORBIC ACID, L-|ASCORBICUM ACIDUM|ASCUR|Ascorbic Acid|Ascorbicap|BASSETT'S|CEVITAMIC ACID|Cebione|Cecon|Cenolate|Cetane|Cetane-Caps TC|Cevalin|Cevex|E-300|E300|FEMA NO. 2109|HALIBORANGE|INS NO.300|INS-300|L-ASCORBATE|L-ASCORBIC ACID|NSC-218455|NSC-33832|REDOXON|REDOXON C|REDOXON CHEW-C|REDOXON SLOW RELEASE|TOP C|VITAL LIFE|VITAMIN C|VITAMIN C (AS ASCORBIC ACID)|Vitamin C;Small molecule;176.12;200;1704;-1.41;107.22;6;4;0;2;4.36;;-1.91;0;12;6;4;0;1.760.321;C6H8O6;O=C1O[C@H]([C@@H](O)CO)C(O)=C1O;CIWBSHSKHKDKBQ-JLAZNSOCSA-N
CHEMBL4297214;PRALICIGUAT;IW-1973|PRALICIGUAT;Small molecule;534.37;;;4.59;101.89;8;2;1;7;7.64;0.82;4.78;4;37;8;2;1;5.341.050;C21H14F8N6O2;OC(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)(C(F)(F)F)C(F)(F)F;CYSJNTQNMDWAJV-UHFFFAOYSA-N
CHEMBL249856;ENOXIMONE;ENOXIMONE|MDL 17,043|MDL-17043|Perfan;Small molecule;248.31;53;149;1.96;65.72;3;2;0;3;9.68;;1.84;2;17;4;2;0;2.480.619;C12H12N2O2S;CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1;ZJKNESGOIKRXQY-UHFFFAOYSA-N
CHEMBL1751;DIGOXIN;DIGAMEX|DIGOXIN|DIGOXIN PEDIATRIC|DIGOXINUM|DYNAMOS|Digoxin|FARGOXIN|LANOCARDIN|LANOXICAPS|LANOXIN PEDIATRIC|LANOXIN-125|LANOXIN-PG|Lanoxin|MAPLUXIN|NATIGOXIN|NSC-95100|ROUGOXIN|STILLACOR-|TOLOXIN|VANOXIN|Vanoxin;Small molecule;780.95;249;1419;2.22;203.06;14;6;3;7;7.15;;2.37;0;55;14;6;3;7.804.296;C41H64O14;C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O;LTMHDMANZUZIPE-PUGKRICDSA-N
CHEMBL79;LIDOCAINE;ALGRX 3268|ALGRX-3268|Alphacaine|Anestacon|DENTIPATCH|Embolex|Iontocaine|LIDOCAINE|LIDOCAINUM|LIGNOCAINE|LMX 4|Lidocaine|Lidocaton|Lidoderm|Lidopen|Lignocaine HCl|Lignostab|NSC-40030|ORAQIX|Octocaine|SOLARCAINE|VAGISIL|XYLESTESIN|XYLODASE|XYLOTOX|Xylocaine|ZTLIDO;Small molecule;234.34;201;1144;2.58;32.34;2;1;0;5;13.78;7.75;2.84;1;17;3;1;0;2.341.732;C14H22N2O;CCN(CC)CC(=O)Nc1c(C)cccc1C;NNJVILVZKWQKPM-UHFFFAOYSA-N
CHEMBL1560;CAPTOPRIL;ACEPRIL|APOPRIL|C09AA01|CAPTOMAX|CAPTOMEX|CAPTOPRIL|CAPTOPRILUM|Capoten|ECOPACE|FARCOPRIL|GARRANIL|HYPOPRESS|HYTENEZE 12.5|HYTENEZE 25|HYTENEZE 50|KAPLON|Lopril|MEPHA|NOYADA|NSC-757419|SA-333|SQ -14225|SQ 14,225|SQ-14225|TENSIOMIN|Tensobon|ZAPTO;Small molecule;217.29;200;2750;0.63;57.61;3;2;0;3;4.02;;0.73;0;14;4;1;0;2.170.773;C9H15NO3S;C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O;FAKRSMQSSFJEIM-RQJHMYQMSA-N
CHEMBL2107885;RETEPLASE;BM 06.022|BM-06.022|BM-06022|ECOKINASE|RAPILYSIN|RETAVASE|RETEPLASE|RETEPLASE, RECOMBINANT|RETEPLASE,RECOMBINANT|RETEVASE;Enzyme;;;;;;;;;;;;;;;;;;;;;
CHEMBL2108659;TRIGLYCERIDES, MEDIUM-CHAIN;MEDIUM CHAIN TRIGLYCERIDES|MEDIUM-CHAIN TRIGLYCERIDES|TRIGLYCERIDES, MEDIUM-CHAIN;Unknown;;;;;;;;;;;;;;;;;;;;;
CHEMBL1014;CANDESARTAN CILEXETIL;AMIAS|Atacand|CANDESARTAN|CANDESARTAN 1-(((CYCLOHEXYLOXY)CARBONYL)OXY)ETHYL ESTER|CANDESARTAN CILEXETIL|NSC-758697|RATACAND|TCV-116;Small molecule;610.67;58;161;6.32;143.34;11;1;3;10;5.85;1.45;8.17;5;45;12;1;3;6.102.540;C33H34N6O6;CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;GHOSNRCGJFBJIB-UHFFFAOYSA-N
CHEMBL4298108;BIFUNCTIONAL EPOXIDE HYDROLASE 2;BIFUNCTIONAL EPOXIDE HYDROLASE 2|CYTOSOLIC EPOXIDE HYDROLASE 2|EPHX2|SOLUBLE EPOXIDE HYDROLASE;Enzyme;;;;;;;;;;;;;;;;;;;;;
CHEMBL3559672;RAUWOLFIA SERPENTINA;HIWOLFIA|HYSERPIN|KOGLUCOID|RAUSERPIN|RAUVAL|RAUVOLFIA SERPENTINA ROOT|RAUWOLFIA ALKALOIDS|RAUWOLFIA ALKALOIDS, WHOLE ROOT|RAUWOLFIA SERPENTINA|RAUWOLFIA SERPENTINA ALSEROXYLON|RAUWOLFIA SERPENTINA ROOT|Raudixin|WOLFINA;Small molecule;;;;;;;;;;;;;;;;;;;;;
CHEMBL1534;RIBOFLAVIN;BISULASE|C.I. 50900|C.I. FOOD YELLOW 15|E-101(III)|E-B2|E101|FREEDA|Flavaxin|INS NO. 101(I)|INS NO.101(III)|INS-101(III)|LACTO-FLAVIN|LACTOFLAVIN|NCI-0033298|NSC-33298|RIBOFLAVIN|RIBOFLAVIN (VIT B2)|RIBOFLAVIN TETRABUTYRATE|RIBOFLAVINUM|RUSSUPTERIDINE YELLOW III|Riboflavin|Riboflavine|VITAMIN B-2|VITAMIN B2|VITAMIN B2 (AS RIBOFLAVIN)|VITAMIN G|VITAMIN-B2|Vitamin B 2|Vitamin G;Small molecule;376.37;46;108;-1.72;161.56;9;5;0;5;5.97;;-0.92;1;27;10;5;0;3.761.383;C17H20N4O6;Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C;AUNGANRZJHBGPY-SCRDCRAPSA-N
CHEMBL1042;CHOLECALCIFEROL;7-DEHYDROCHOLESTEROL, ACTIVATED|ACCRETE D3|ACIFEROL D3|ADCAL-D3|AK R215 COMPONENT COLECALCIFEROL|AK-R215 COMPONENT COLECALCIFEROL|AVITICOL|BIO-VITAMIN D3|BIOLIFE VITAMIN D3|CACIT D3|CALCEOS|CALCI-D|CALCICHEW D3|CALCICHEW D3 FTE|CALCICHEW D3 ONCE DAILY|CALDRINK D3|CALFOVIT D3|CHOLECALCIFEROL|COLECAL D3|COLECALCIFEROL|COLECALCIFEROLUM|COLEKAL-D3|COLEVIT D3|CUBICOLE D3|Cholecalciferol|Colecalciferol|D-MAX|D-TRACETTEN|D-VIT3|D3 LEMON MELTS|D3-50|DEKRISTOL|DELSTEROL|DELTA-D|DEPARAL|DESUNIN|DLUX 400|Dihydrocholesterol|E-D3|EBIVIT|EVACAL D3|FULTIUM DAILY D3|FULTIUM-D3|HUX D3|INVITA D3|ISO D3|KORA LIQUID|NATECAL D3|NATURE'S REMEDY VITAMIN D3|NEO-D|NPHD3|NSC-375571|OSTEOCAPS D3|PLENACHOL|PRO D3|PRO D3 FOLIC|PRO D3 FORTE|PROVITINA|RICKETON|ROYALVIT D3|STEXEROL-D3|STIVIT-D3|SUNVIT-D3 1,000|SUNVIT-D3 10,000|SUNVIT-D3 2,000|SUNVIT-D3 20,000|SUNVIT-D3 3,000|SUNVIT-D3 400|SUNVIT-D3 5,000|SUNVIT-D3 50,000|SUNVIT-D3 800|SYNERVIT-D3|THEICAL D-3|THORENS|VIGANTOL|VIGANTOLETTEN|VIGANTOLETTEN 500|VIT D3 STREULI|VITA-D3|VITAMIN D|VITAMIN D (CHOLECALCIFEROL)|VITAMIN D ASSAY SYSTEM SUITABILITY|VITAMIN D-3|VITAMIN D3|VITAMIN D3 (AS CHOLECALCIFEROL)|Vitamin D 3|ZYMAD;Small molecule;384.65;158;797;7.62;20.23;1;1;1;6;;;7.13;0;28;1;1;1;3.843.392;C27H44O;C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12;QYSXJUFSXHHAJI-YRZJJWOYSA-N
CHEMBL2107841;ALBIGLUTIDE;ALBIGLUTIDE|ALBIGLUTIDE (GENETICAL RECOMBINATION)|EPERZAN|GSK-716155|GSK716155|TANZEUM;Protein;;;;;;;;;;;;;;;;;;;;;
CHEMBL1594;PANTOTHENIC ACID;CALC PANTOTH|CANTOPAL|CHICK ANTIDERMATITIS FACTOR|PANTOTHENATE|PANTOTHENIC ACID|PANTOTHENIC ACID |PANTOTHENIC ACID (D)|Pantothenic Acid|VITAMIN B-5|VITAMIN B5|Vitamin B 5;Small molecule;219.24;9;26;-1.04;106.86;4;4;0;6;4.35;;-1.36;0;15;6;4;0;2.191.107;C9H17NO5;CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O;GHOKWGTUZJEAQD-ZETCQYMHSA-N
